Trial,Time,Orientation,Cycle,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73
1,2,0,OFF,1.10174391385767,1.1669777173913,0.277939072327047,0.220486041666666,0.0337686417748929,0.25870011574074,0.0734649470899444,0.0909084459459459,0.117267333333334,0.180581535947712,0.162792372881356,0.382686384335153,0.517212715517241,0.180889947089948,0.8152420045045,0.297409574468085,0.206883843537414,0.597161148648649,0.700598631840791,0.17713202614379,3.48465777027027,0.298872154471549,0.854698355263158,0.214822787610619,0.203649814814811,0.196532111111111,0.216225173611114,0.105245686274509,0.188027266666664,0.173441800356508,0.136050824175824,0.174968775100401,0.225134498207882,0.563064360119045,0.433185347222225,1.08988365695793,0.197281552706555,0.228915064102564,0.0924762681159456,0.330529481132075,1.32546518691589,0.427316882183905,0.259755790960449,0.0808446428571429,0.276223449612407,0.0960380503144622,0.583164211309527,1.20844201388889,0.471332677902618,0.237464273049649,0.392376988636364,0.0634671099290777,0.0725227040816326,0.186129369918699,0.314528098290602,0.12976858974359,0.342834770114942,0.2454216,0.304455902777778,0.415152685185189,0.161426576576577,0.209706617647059,0.168207051282051,0.416102659574468,1.69340960784314,0.29529206349206,0.152287586805552,0.178467361111115,0.145204385964912,0.172485218253968,0.210132954545455,0.168592844202902,0.571045938375353
1,2.2,0,OFF,1.28232235955056,1.12112769021739,0.252104481132075,0.209181364583334,0.0508579437229448,0.257715833333333,0.0801331547619048,0.0548380968468473,0.10144405,0.207648823529412,0.163380014124293,0.39134261384335,0.536795603448276,0.170755925925925,0.780882905405406,0.291867021276596,0.242963180272108,0.580447826576581,0.657500646766164,0.157024019607843,3.47011855855855,0.295925975609756,0.816726392543855,0.22629614306785,0.201415851851856,0.199773111111111,0.215557751736115,0.0799525,0.172117713333336,0.164440191622101,0.13871982600733,0.182281917670683,0.22411251792115,0.556330386904759,0.550868576388892,1.05730625404531,0.193480990028487,0.230888322649573,0.084647844202899,0.339269229559745,1.31012605919003,0.410594928160922,0.227892888418076,0.068866494708992,0.247690038759686,0.105082161949689,0.54834041666667,1.15430308333333,0.567908988764045,0.232150966312053,0.375030956439398,0.0629872695035457,0.0705035884353775,0.194236930894308,0.30424608974359,0.121015608974359,0.393622701149425,0.23902736,0.295132476851851,0.409511740740744,0.156694166666666,0.207365281862746,0.162909948717949,0.385190460992909,1.66408070588235,0.302024077380952,0.159120173611115,0.185215069444448,0.142498497807017,0.157427182539682,0.200306868686871,0.155040163043478,0.569963025210084
1,2.4,0,OFF,1.32223393258427,1.14336086956522,0.215876886792453,0.234462625,0.0643997727272727,0.267690972222222,0.099560873015873,0.0565985135135134,0.071328,0.248757647058824,0.182238813559322,0.394567978142077,0.557331982758621,0.157056666666667,0.706317702702703,0.259611489361702,0.261137959183673,0.522331621621622,0.579602686567164,0.121626666666667,3.41351851351351,0.276784634146342,0.7657525,0.230271946902655,0.178648222222222,0.2315272,0.194702604166667,0.0598574117647058,0.17063768,0.166953689839572,0.126258791208791,0.165671084337349,0.225260967741935,0.558137946428571,0.679390416666667,0.975054854368932,0.187351367521368,0.212770641025641,0.0796148913043479,0.363728490566038,1.33347579439252,0.397135948275862,0.20011220338983,0.0644912698412698,0.20870511627907,0.109333867924528,0.504561696428571,1.08226016666667,0.67321808988764,0.225413191489362,0.372047272727273,0.0521374468085106,0.0836708163265306,0.182292804878049,0.295268974358974,0.111862051282051,0.432324712643678,0.23682248,0.283074444444444,0.401424444444444,0.171976621621622,0.189297794117647,0.146812307692308,0.345383617021277,1.65892705882353,0.321043452380952,0.169384375,0.1655721875,0.109855131578947,0.145264404761905,0.186868636363636,0.149843152173913,0.537003697478992
1,2.6,0,OFF,1.20358629213483,1.18076648550725,0.2289652908805,0.29755690625,0.0610594128787889,0.262293113425926,0.112914160052913,0.0983980518018014,0.095731166666666,0.269298071895425,0.216054053672317,0.409102285974497,0.587103757183905,0.167693796296297,0.713758592342338,0.254003049645389,0.289793673469388,0.497689887387392,0.475505024875622,0.107807156862745,3.35907940315315,0.276797581300817,0.659514989035092,0.219965995575221,0.187094370370367,0.299659911111111,0.168156987847219,0.0613812156862741,0.18442782,0.182332852049909,0.119512957875462,0.151107429718876,0.211869453405022,0.531531956845241,0.682022465277775,0.851457564724922,0.171543682336179,0.201678557692308,0.0839810778985511,0.421077091194972,1.31334169003115,0.423780251436784,0.22555107344633,0.0792787698412698,0.223222790697675,0.153016014150943,0.489267061011902,1.03482136111111,0.670790571161045,0.218139645390074,0.395095435606057,0.0614004078014181,0.106996530612245,0.189895558943089,0.304036474358974,0.109133995726496,0.452612308429115,0.263619553333336,0.316679143518518,0.420483888888889,0.179372421171172,0.225792585784313,0.138902307692308,0.336449804964538,1.67580666666667,0.312489632936512,0.141112760416667,0.195007369791667,0.107309725877193,0.117811835317461,0.185837992424242,0.189257527173913,0.50957879551821
1,2.8,0,OFF,1.15411202247191,1.18865655797101,0.234198176100632,0.36168025,0.0775048430735941,0.323817291666667,0.339736891534389,0.156890090090091,0.1210433,0.305883921568627,0.290708305084746,0.443415755919853,0.632413936781612,0.186269285714286,0.750200315315311,0.227161595744681,0.349579727891157,0.489062319819824,0.470623507462687,0.138670588235294,3.31246695945946,0.288166219512195,0.688527083333329,0.215767772861354,0.208308259259256,0.284966066666667,0.189661909722219,0.0826318235294117,0.2009382,0.210237932263813,0.161893772893769,0.161246104417671,0.202699784946237,0.496256845238098,0.72941475,0.747425970873786,0.159979928774932,0.212220405982906,0.0967399637681195,0.439608852201255,1.33785425233645,0.425186408045974,0.214702245762712,0.0996603174603174,0.26724294573643,0.228943427672953,0.470891845238098,0.956832888888892,0.720320337078652,0.238494078014181,0.443589507575761,0.130385567375883,0.120525425170072,0.200933597560976,0.323989358974359,0.136357756410256,0.446032375478931,0.284545466666664,0.389112430555555,0.450594685185189,0.202882387387388,0.267161764705882,0.113950487179488,0.324445780141845,1.69896684313726,0.306584543650798,0.143371284722219,0.210441649305552,0.12995677631579,0.133285138888889,0.191258055555553,0.212652644927533,0.535209509803924
1,3,0,OFF,1.09266348314607,1.21601480978261,0.255122641509434,0.45746734375,0.0820285308441559,0.405598784722222,0.588868055555556,0.197761317567568,0.15198075,0.381899264705882,0.485618008474576,0.476870013661202,0.699494504310345,0.239555357142857,0.806409628378378,0.241364627659574,0.390501530612245,0.508830236486486,0.486860820895522,0.193939460784314,3.29696790540541,0.307583384146341,0.755706414473684,0.237959623893805,0.240071527777778,0.290526,0.25014140625,0.119200147058823,0.2513,0.252308088235294,0.202076923076923,0.192588253012048,0.223443548387097,0.510475334821429,0.757319166666667,0.683115898058252,0.174629273504274,0.244217307692308,0.129576494565218,0.46878054245283,1.36633925233645,0.42003911637931,0.219708368644068,0.121528174603175,0.321333720930233,0.347032900943396,0.448978683035714,0.903843125,0.84389845505618,0.27501289893617,0.545831676136364,0.210235505319149,0.156443112244898,0.23225487804878,0.37610608974359,0.173075801282051,0.439913793103448,0.3413595,0.478203819444444,0.508373472222222,0.247117736486486,0.299793198529412,0.131460769230769,0.348073138297872,1.76118897058824,0.344166964285714,0.164415755208333,0.280555989583333,0.188265460526316,0.163500148809524,0.222445833333333,0.251978532608696,0.563300105042017
1,3.2,0,OFF,1.00135048689138,1.26391818840579,0.286544339622642,0.5657785,0.0722471212121201,0.479352129629625,0.805270370370373,0.220645225225226,0.1880612,0.483766013071896,0.771686779661017,0.503841712204005,0.778815804597698,0.318644761904762,0.873429099099094,0.285712198581559,0.400958911564627,0.544751711711716,0.493173930348254,0.247990588235294,3.30413423423423,0.328941056910573,0.82060228070175,0.279136519174044,0.273942962962967,0.3302112,0.317286666666667,0.157115137254902,0.319804266666664,0.299059251336898,0.22684688644689,0.230757028112446,0.26052874551971,0.5671425,0.741284055555558,0.649982071197408,0.205631908831906,0.277704444444445,0.165319565217391,0.505642515723273,1.38519190031152,0.413269195402302,0.235709039548025,0.134529312169309,0.368679689922477,0.472976100628934,0.417103452380955,0.868009277777775,0.998576853932584,0.319637659574468,0.718489242424239,0.274483687943266,0.205359455782316,0.27934422764228,0.449225641025641,0.206130341880342,0.439649042145598,0.42620848,0.554030555555556,0.583743555555556,0.296598828828828,0.319076862745098,0.187413846153846,0.393475035460994,1.84988878431373,0.399888095238095,0.196483263888885,0.412182708333333,0.255944824561404,0.192410476190476,0.264254242424242,0.302823695652174,0.578082240896361
1,3.4,0,OFF,0.903569794007494,1.28235145833334,0.283335731132075,0.58220684375,0.0743155492424253,0.492074224537042,0.996346296296294,0.262021531531531,0.2222954,0.535540849673202,0.953794745762712,0.526316142987251,0.828303591954026,0.361104206349206,0.928325259009014,0.251317748226951,0.393273435374149,0.5379595045045,0.460988905472637,0.228577254901961,3.27707505630631,0.333329217479671,0.840790910087724,0.289576688790557,0.281201898148144,0.341634733333333,0.281817994791667,0.149660274509804,0.314141033333336,0.313666697860963,0.243976053113549,0.226517670682735,0.235526577060936,0.576088125,0.661933319444442,0.594192297734631,0.192357834757838,0.239185972222222,0.127720244565217,0.484840573899368,1.38900482866044,0.402513283045974,0.187329943502822,0.105003664021167,0.368630310077523,0.469202319182387,0.352092619047616,0.759179597222225,1.00141676966292,0.355217207446808,0.991686581439398,0.279279742907798,0.1971431462585,0.306937388211378,0.478990224358974,0.209489369658119,0.435038026819919,0.46404446,0.530601215277778,0.62116225,0.289098502252253,0.323026887254901,0.201343846153846,0.366831719858155,1.88244448039215,0.335172470238095,0.223812491319448,0.554728046875,0.224402149122807,0.19182005952381,0.239477424242424,0.313696711956522,0.577097044817924
1,3.6,0,OFF,0.793071011235955,1.20521,0.221581132075472,0.491160125,0.0601713311688311,0.399279652777778,0.901432023809524,0.217246486486486,0.1415745,0.410839411764706,0.843897372881356,0.49469174863388,0.766046853448276,0.318677777777778,0.871573378378379,0.230872021276596,0.288995306122449,0.485897432432432,0.36196447761194,0.182010490196078,3.16322945945946,0.280812256097561,0.772972105263158,0.243193628318584,0.221283333333333,0.275294,0.226992864583333,0.0928168823529412,0.24402536,0.266453582887701,0.193251648351648,0.178946024096386,0.207633655913979,0.568546383928571,0.554638,0.510437378640777,0.176404316239316,0.203924166666667,0.106036739130435,0.430804622641509,1.38479724299065,0.420492413793103,0.16359686440678,0.0573677777777778,0.329916511627907,0.3895625,0.316444955357143,0.708489166666667,0.919141741573034,0.305381914893617,0.910249829545454,0.194204308510638,0.204855816326531,0.249333780487805,0.377887307692308,0.153282564102564,0.364620114942529,0.40304664,0.480601319444445,0.565922722222222,0.215731216216216,0.256957573529412,0.194340846153846,0.304063617021277,1.82420664705882,0.307462738095238,0.173796458333333,0.488777083333333,0.171550592105263,0.159575416666667,0.211291060606061,0.256025108695652,0.516304201680672
1,3.8,0,OFF,0.799448679775281,1.17300105978261,0.183975172955972,0.4215744375,0.0471842857142857,0.340027407407407,0.824588551587301,0.230942443693693,0.0999758333333341,0.318403611111112,0.716374081920898,0.472024467213115,0.717583469827586,0.30849037037037,0.848826689189189,0.242497730496453,0.253425901360545,0.459035405405406,0.317635671641791,0.168070081699347,3.08663046171172,0.254539776422768,0.747528486842105,0.235851836283186,0.210229814814811,0.2685621,0.228373723958333,0.0989477156862741,0.21368792,0.24092373440285,0.171697161172165,0.178440983935743,0.292926648745516,0.620192894345241,0.552386041666667,0.561373875404534,0.187691317663821,0.217721944444445,0.119433306159424,0.46409083333333,1.39375446261682,0.504865545977009,0.181003481638415,0.0625605555555555,0.373440096899221,0.388050070754717,0.326858444940473,0.733323513888891,0.881797003745315,0.279316657801415,0.825088996212125,0.125028546099287,0.217435399659867,0.2515969004065,0.31725758547009,0.146776303418804,0.337512212643678,0.387072173333336,0.435931030092597,0.550078416666667,0.17246222972973,0.231757058823529,0.213009038461538,0.28930329787234,1.8406372254902,0.326993154761905,0.158776840277781,0.419296796875,0.169992094298246,0.171244652777777,0.213967897727273,0.237907599637685,0.482858221288513
1,4,0,ON,1.08052397003745,1.16840471014492,0.23865204402516,0.3884225,0.0482800324675324,0.408022453703708,0.808084788359786,0.254886261261262,0.137827,0.352072875816992,0.645617514124293,0.471438797814208,0.814657471264371,0.354304497354497,0.801039639639635,0.281112411347517,0.344864285714286,0.415041441441446,0.370429601990049,0.240704575163398,2.90572657657658,0.281468292682927,0.806225,0.259376253687318,0.281329629629633,0.321257111111111,0.332997916666667,0.178054901960788,0.289328133333336,0.30453386809269,0.240808608058604,0.266160843373494,0.504012903225806,0.780320535714286,0.73256625,0.682331391585757,0.236962393162393,0.30778290598291,0.202115217391304,0.675240566037736,1.37424579439252,0.694468534482759,0.29339392655367,0.134218121693119,0.579837015503872,0.509762893081764,0.374610863095241,0.783561944444442,1.03853239700374,0.334797872340426,0.815164583333329,0.127862588652479,0.267933503401357,0.379410975609756,0.359680769230769,0.248648931623931,0.402904214559391,0.408082533333336,0.460944907407403,0.560450925925922,0.238602252252251,0.306217647058823,0.320457179487179,0.338445035460994,1.81013274509804,0.415504761904762,0.236973784722219,0.438011458333333,0.252532675438596,0.248745436507941,0.21609053030303,0.279699275362315,0.543913725490193
1,4.2,0,ON,1.97468758426966,1.0766397826087,0.517760919811321,0.3648023125,0.0876264529220779,0.772168854166667,0.805762242063492,0.0936000337837837,0.28038305,0.645736715686275,0.681927542372881,0.494551803278688,1.32974754310345,0.457776071428571,0.504264864864865,0.325023138297872,0.629123214285714,0.210590675675676,0.567681156716418,0.507631960784314,2.19719114864865,0.388543109756098,0.990045,0.244861216814159,0.461315833333333,0.3640989,0.62329265625,0.299559529411765,0.58746294,0.58726,0.508612774725275,0.501886475903614,0.81579064516129,1.13709334821429,1.2265768125,0.627834466019417,0.33682905982906,0.520948461538462,0.432088043478261,1.23524254716981,1.20955705607477,1.07018282327586,0.630293792372881,0.271891130952381,1.09458927325581,0.792719952830189,0.429650290178571,0.723658666666667,1.70437036516854,0.564122712765957,0.903811164772727,0.292373324468085,0.446311301020408,0.727558109756097,0.578419102564102,0.553826570512821,0.631511206896552,0.37326654,0.703645277777778,0.497028138888889,0.568155472972973,0.574607426470588,0.654344346153846,0.450037819148936,1.33975820588235,0.623921845238095,0.500375338541667,0.67482,0.466740888157895,0.410271339285714,0.120604299242424,0.379049184782609,0.826905882352941
