 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62
46	1520.409	1171.794	1156.756	3074.614	1075.154	3291.625	816.974	1508.840	1074.818	459.030	723.690	1161.692	530.360	656.231	2588.024	2281.314	1879.625	1715.971	3114.320	1272.933	1393.177	989.489	1135.182	1331.667	2927.378	1773.308	1035.036	1015.296	669.257	2299.719	838.118	1387.032	1479.344	1430.333	2087.273	1294.595	1370.538	1452.750	1549.947	1217.382	1076.486	1097.162	1258.250	919.769	1297.615	1018.281	853.476	918.810	1582.500	862.231	1196.962	1104.765	1095.594	959.703	895.262	808.136	953.559	1086.973	931.233	906.312	1319.688	603.117
47	2125.432	1552.971	1409.683	3377.318	1212.846	3227.250	1058.923	1458.560	1064.394	631.515	1055.857	1270.821	653.440	836.615	2895.854	2913.171	2554.906	1787.059	2767.440	1816.222	1869.529	1305.978	1626.636	2786.156	3374.432	1988.000	1160.607	1242.704	817.886	2736.344	1073.735	1563.774	1854.938	1547.897	2215.636	1593.119	1701.718	1807.071	2267.579	1852.073	1860.811	1573.946	1621.438	1816.115	1560.385	1105.844	1267.238	1263.143	2093.353	1192.769	1691.654	1351.275	1397.906	1165.486	1210.667	1094.955	1210.088	1286.405	1144.633	1177.219	1859.969	790.900
48	2919.523	2053.029	1690.707	3486.205	1393.192	3175.469	1162.333	1454.440	1237.212	930.121	2120.667	1687.872	2051.560	1099.846	3208.049	3262.486	3310.938	1991.177	2638.660	2001.267	2359.323	1540.511	1803.242	3675.622	3527.865	2284.872	1346.536	1510.889	1220.143	2798.594	1277.794	1849.290	2087.844	1680.487	2483.500	1855.286	2067.769	2113.143	2608.263	2173.691	2136.946	2103.216	1919.875	2489.808	1826.577	1229.156	1597.000	1524.286	2351.118	1813.615	2280.269	1644.823	1804.750	1331.892	1507.905	1416.864	1353.294	1540.541	1504.233	1362.188	2280.094	1023.217
49	3245.409	1974.823	1645.366	3556.932	1434.846	3132.812	1422.205	1292.960	1502.242	1080.303	2929.072	2059.231	3174.440	1151.558	3474.805	3129.171	3143.375	2181.177	2663.220	1933.756	2544.588	1582.578	1653.091	3355.244	3273.297	2428.103	1343.571	1426.963	1503.286	2452.844	1337.235	2008.032	1847.375	1741.821	2684.727	1834.619	2160.564	2064.036	2410.210	2023.491	2033.784	1987.027	1897.125	2290.846	1770.577	1299.031	1353.619	1402.714	2287.206	1808.596	2176.000	1703.745	1814.875	1287.568	1529.405	1313.318	1373.735	1640.324	1511.700	1317.188	2498.875	1069.500
50	3030.045	1752.971	1442.976	3454.205	1350.615	2865.531	1287.974	1132.960	1377.697	1021.121	2692.476	1871.436	3045.520	984.154	3377.854	3060.914	2928.781	1996.441	2371.120	1799.133	2245.000	1545.778	1422.303	3083.444	3076.541	2235.769	1349.786	1309.630	1378.571	2240.281	1195.971	1822.484	1646.094	1610.205	2457.136	1596.119	1907.564	1798.536	2138.526	1722.600	1731.135	1829.649	1711.500	2032.423	1668.769	1178.844	1189.286	1260.381	2163.323	1570.462	2017.385	1552.922	1616.844	1124.730	1368.095	1194.727	1292.500	1468.919	1405.133	1154.469	2205.125	897.383
51	2854.182	1637.118	1299.683	3299.523	1257.385	2674.094	1189.718	986.360	1316.121	940.061	2570.119	1783.128	2898.440	926.481	3300.927	2919.686	2743.281	1917.000	2132.100	1968.333	2070.912	1544.400	1343.242	2809.244	2817.676	2065.154	1284.929	1291.185	1242.114	2026.406	1177.029	1722.452	1527.312	1497.795	2446.136	1532.452	1819.564	1705.250	2067.790	1606.673	1578.973	1665.270	1746.125	1762.577	1597.500	1159.438	1137.952	1192.143	2093.912	1378.500	1813.115	1451.275	1487.938	1042.541	1305.119	1152.750	1256.823	1352.000	1298.200	1031.656	2021.688	845.483
52	2681.295	1475.559	1248.049	3030.500	1373.154	2462.156	1177.000	875.960	1513.030	831.515	2823.214	1917.872	2681.320	864.538	3151.732	2517.114	2447.000	1909.029	1987.400	1808.756	1976.235	1467.711	1260.849	2532.089	2544.919	2302.974	1259.321	1289.778	1116.543	1729.781	1068.677	1807.581	1337.344	1516.462	2495.614	1487.476	1721.103	1565.786	1869.316	1467.127	1413.351	1464.757	1736.375	1569.846	1540.885	1081.594	1031.476	1089.762	1815.353	1236.192	1615.385	1410.471	1410.188	1001.568	1323.690	1041.000	1170.088	1380.622	1274.900	978.438	1965.031	778.700
53	2584.523	1467.500	1230.610	3219.295	1336.788	2483.250	1136.256	819.160	1528.667	877.849	2775.595	1832.513	2840.360	842.288	3140.829	2460.629	2441.969	1933.677	1848.980	1748.667	1874.088	1571.689	1215.273	2677.244	2376.270	2218.872	1271.286	1366.963	1098.086	1743.469	1065.118	1768.903	1338.625	1509.000	2475.182	1497.024	1653.718	1548.464	1874.158	1485.927	1336.595	1463.054	1699.750	1448.615	1493.615	1082.531	1062.095	1119.857	1895.706	1211.019	1530.731	1380.275	1344.656	928.189	1341.833	1055.114	1181.735	1364.162	1293.133	961.938	1840.156	742.533
54	2516.273	1421.029	1254.756	3141.068	1403.250	2650.375	1152.974	774.880	1602.667	935.788	2946.357	1898.872	3038.560	875.077	3140.317	2494.086	2523.781	1983.088	1778.100	1714.956	1832.823	1693.778	1219.333	2766.489	2289.270	2325.179	1268.250	1385.889	1103.114	1691.062	1092.177	1884.161	1503.625	1546.846	2375.773	1460.190	1620.821	1550.679	1852.474	1532.582	1271.784	1476.946	1644.750	1419.769	1617.962	1047.438	1103.429	1094.714	1844.412	1231.827	1577.385	1433.588	1475.500	908.730	1396.405	1101.136	1162.412	1411.622	1393.833	969.781	1799.406	780.383
55	2404.432	1391.882	1157.268	3202.409	1308.308	2733.250	1075.000	753.920	1480.424	986.121	2742.000	1707.513	3072.480	825.365	3172.122	2547.229	2471.938	1920.706	1614.080	1631.644	1682.088	1687.933	1119.273	2864.111	2219.513	2141.744	1236.464	1447.185	1086.829	1676.344	1066.294	1710.581	1485.250	1489.154	2228.273	1429.429	1575.718	1533.071	1900.579	1480.818	1238.973	1465.541	1587.500	1368.692	1611.885	990.125	1087.429	1120.810	1816.088	1175.173	1610.808	1392.627	1435.938	886.432	1336.119	1067.250	1128.794	1327.514	1423.500	943.938	1638.219	732.283
56	2199.909	1310.823	1114.537	3066.818	1232.846	2664.500	996.359	663.320	1356.606	896.091	2517.048	1560.103	3074.080	789.308	3103.317	2464.371	2408.281	1872.765	1479.220	1545.200	1614.353	1601.533	1057.273	2825.378	2072.784	1930.923	1179.286	1301.037	1005.371	1592.250	996.471	1611.968	1389.656	1446.231	2130.591	1365.024	1478.436	1492.786	1942.474	1368.745	1144.297	1413.568	1670.188	1272.385	1537.077	968.594	999.476	1062.238	1803.912	1094.385	1448.462	1266.059	1535.375	856.919	1230.810	983.273	1030.265	1305.784	1267.900	923.469	1541.156	700.117
57	1994.000	1254.088	1183.512	2824.909	1153.519	2426.938	946.385	608.600	1270.000	816.091	2294.119	1531.205	3139.720	822.077	3105.122	2410.257	2372.125	1972.353	1461.460	1502.556	1515.794	1490.178	1032.909	3097.244	1991.108	1888.897	1172.357	1257.889	930.029	1614.125	1005.029	1603.516	1350.062	1483.308	2113.273	1479.452	1453.641	1595.964	2202.790	1378.527	1145.541	1323.838	1997.875	1235.962	1473.423	977.938	1068.667	1069.143	1841.677	1118.212	1329.192	1203.529	1551.531	865.324	1147.333	986.386	1054.059	1296.541	1126.700	1025.219	1516.312	706.083
58	1802.023	1236.059	1120.537	2627.045	1096.481	2205.719	909.487	613.960	1203.303	757.030	2098.452	1504.949	3052.880	814.154	3107.927	2374.229	2320.688	1934.706	1439.840	1470.667	1422.647	1440.756	981.970	3274.511	1882.541	1864.103	1146.357	1183.593	896.657	1502.250	949.235	1534.032	1294.719	1443.385	2070.432	1460.071	1499.436	1780.679	2281.947	1405.055	1222.432	1246.324	2328.688	1200.269	1413.538	973.281	1103.143	1082.619	1809.735	1066.673	1242.885	1150.922	1456.219	888.189	1071.667	956.614	1017.206	1244.595	1090.600	1023.688	1477.062	711.167
59	1784.182	1203.971	1096.146	2411.295	1075.962	2067.469	870.667	574.680	1180.939	711.576	1931.095	1485.821	2922.040	786.077	3018.268	2420.457	2295.969	1881.765	1360.220	1496.067	1375.088	1365.333	1014.636	3304.378	1838.324	1806.872	1147.714	1149.407	846.571	1490.938	960.529	1505.516	1259.625	1445.744	2109.477	1414.571	1443.615	1861.393	2445.053	1377.945	1175.541	1205.784	2298.688	1168.923	1447.038	952.094	1110.095	1085.571	1786.412	1057.635	1199.231	1101.588	1399.219	933.243	1035.952	922.045	999.500	1238.703	1031.500	1026.406	1449.875	666.867
60	1725.591	1164.529	1061.024	2334.455	1056.327	1901.594	880.615	551.320	1131.061	670.697	1745.786	1394.205	2670.040	732.231	3030.854	2411.371	2156.781	1846.794	1265.820	1460.000	1349.088	1315.289	1015.970	3216.422	1750.054	1809.436	1132.643	1115.926	832.771	1421.625	961.647	1410.097	1225.969	1374.590	2010.250	1371.000	1434.846	1696.500	2443.000	1314.964	1097.054	1168.973	2333.250	1115.577	1410.538	890.531	1016.333	1056.381	1723.471	1014.865	1190.885	1102.961	1399.625	875.730	1040.833	943.000	996.441	1210.054	1058.500	957.812	1367.156	621.083
61	2087.682	1247.882	1101.439	2645.091	1091.885	1859.969	864.128	548.120	1121.242	704.818	1735.714	1367.974	2607.440	721.135	3073.927	2415.114	2192.031	1801.853	1192.660	1429.467	1322.794	1265.489	1015.000	3141.133	1702.000	1718.205	1142.857	1139.111	837.857	1529.656	950.471	1356.323	1196.219	1386.821	1948.977	1340.238	1354.231	1597.143	2413.790	1280.618	1073.622	1226.703	2441.062	1196.385	1405.000	880.688	965.619	1059.810	1740.765	994.923	1211.885	1146.980	1409.719	852.216	1071.357	954.023	979.647	1237.000	1148.400	938.719	1323.094	602.283
62	2415.432	1294.147	1664.146	2516.545	1142.096	2286.625	1072.846	1096.680	1148.455	749.333	1786.619	1370.231	2525.720	774.673	3139.805	2451.486	2296.125	1896.647	2586.920	1619.644	1444.059	1319.533	1178.849	3103.267	2126.919	1884.385	1264.857	1185.037	885.057	1662.844	1056.029	1411.226	1341.000	1540.359	2020.955	2003.238	1513.846	1851.071	2465.526	1502.036	1166.622	1370.730	2377.188	1238.846	1493.962	978.281	1056.905	1134.143	1857.235	1087.827	1343.154	1340.529	1436.312	1138.459	1175.952	998.136	1070.059	1246.919	1253.133	1353.688	1703.938	695.100
63	2770.773	1315.118	2411.707	2368.886	1241.058	3371.594	1592.769	2092.640	1192.909	851.091	1756.119	1545.744	2295.320	844.788	3177.293	2514.914	2420.406	1983.206	3812.840	2453.689	1571.323	1379.844	1474.485	3058.689	2412.541	1974.641	1321.107	1193.296	907.571	1682.344	1219.559	1571.516	1657.781	1716.308	2128.795	2797.428	1741.000	2002.286	2435.158	1677.618	1265.703	1462.054	2345.438	1256.269	1611.846	1031.688	1136.810	1223.714	1913.559	1194.327	1443.577	1537.216	1469.875	1300.892	1224.214	1063.455	1161.118	1337.973	1370.367	1729.438	2045.844	843.850
64	2788.864	1253.029	2585.000	2121.114	1177.250	3644.562	1629.231	2206.400	1175.061	777.727	1565.643	1484.667	1932.200	785.962	3085.073	2402.829	2319.125	1937.294	3871.940	2947.889	1480.412	1354.400	1499.485	2867.978	2452.216	2003.103	1261.429	1141.889	823.314	1566.531	1170.882	1543.581	1643.781	1615.026	2138.364	2886.286	1628.308	1846.393	2184.158	1607.146	1174.108	1440.703	2106.625	1185.462	1540.308	937.375	1037.667	1170.048	1869.471	1114.885	1356.385	1500.373	1398.844	1265.676	1146.262	1018.523	1078.382	1309.757	1299.367	1633.344	2057.812	777.567
65	2739.136	1207.382	2579.537	2042.977	1213.096	3574.656	1614.410	2011.920	1349.242	697.394	1654.571	1629.821	1599.680	718.827	2811.146	2117.886	2001.062	2038.118	3885.140	2830.111	1411.118	1292.978	1441.455	2464.733	2316.459	2384.256	1178.464	1098.370	763.400	1379.344	1093.206	1620.194	1439.812	1583.026	2096.477	2514.881	1533.410	1721.500	1905.421	1455.509	1095.405	1319.838	1940.250	1102.385	1467.115	889.719	998.048	1048.905	1653.853	1058.096	1304.385	1525.980	1331.375	1141.649	1185.381	932.795	1009.618	1316.486	1241.033	1413.531	2045.875	711.467
66	2623.227	1201.412	2420.000	2136.273	1085.096	3796.719	1436.385	2024.120	1268.818	698.394	1399.214	1499.718	1448.080	723.173	2839.244	2160.600	2041.719	1854.912	3830.160	2642.244	1340.735	1221.311	1328.242	2447.000	2182.054	2059.769	1177.179	1042.444	749.457	1353.062	991.588	1492.645	1375.844	1490.205	1932.750	2379.500	1438.974	1616.429	1855.737	1350.982	1039.703	1351.243	1777.688	1037.885	1493.654	880.094	902.238	996.095	1648.618	1008.154	1175.962	1553.784	1373.562	1049.216	1078.810	894.568	986.971	1260.189	1140.000	1268.938	1986.906	789.800
67	2398.091	1141.382	2246.512	2303.545	1018.731	3868.688	1275.769	1854.760	1243.394	691.485	1264.905	1446.897	1274.080	714.212	2767.146	2110.057	1978.000	1795.618	3747.980	2585.511	1282.471	1127.400	1241.061	2346.711	2043.324	1993.821	1162.857	1043.333	719.229	1389.062	965.029	1437.387	1279.031	1448.026	1848.432	2206.976	1434.333	1529.607	1816.737	1339.418	985.649	1244.243	1595.562	962.654	1492.769	855.938	884.381	970.048	1629.265	934.596	1155.308	1435.078	1298.594	951.459	1005.905	870.023	981.471	1208.784	1082.067	1147.875	2211.938	764.367
68	2209.227	1088.765	2247.585	2484.909	972.346	3839.531	1285.769	1822.520	1174.364	662.970	1179.452	1400.897	1167.960	693.827	2700.463	2065.171	1981.875	1785.206	3669.900	2740.222	1249.882	1062.311	1184.030	2284.511	1816.162	1915.718	1126.821	1053.111	703.714	1397.812	968.559	1452.968	1247.219	1392.667	1834.750	2055.024	1446.872	1529.857	1931.158	1291.564	997.973	1175.730	2111.500	1024.692	1497.923	854.344	891.905	962.810	1636.412	935.692	1106.231	1322.196	1242.156	973.000	962.548	866.409	1051.588	1180.486	1043.500	1040.250	2230.750	718.200
69	2016.159	1093.706	2360.537	2678.659	981.519	3783.188	1218.103	1622.000	1147.485	637.061	1075.524	1364.103	1006.440	680.288	2721.537	1998.486	1920.125	1828.882	3594.200	2651.000	1232.412	1057.533	1153.606	2221.800	1666.000	1891.436	1085.643	1047.852	658.971	1393.375	946.294	1369.129	1190.625	1321.333	1805.136	1943.071	1546.769	1547.393	2023.737	1283.200	999.027	1088.514	2213.375	1038.423	1385.192	900.000	897.238	994.143	1654.088	956.923	1047.077	1181.490	1207.281	905.811	933.238	846.136	1124.177	1166.514	990.233	1003.406	2309.656	703.250
70	1788.159	1090.235	2224.732	2715.591	928.462	3760.219	1156.872	1519.960	1076.909	580.000	1009.810	1341.308	907.120	637.096	2694.658	1947.057	1865.312	1738.823	3460.900	2593.111	1153.912	991.133	1090.727	2163.533	1586.703	1798.590	1051.321	1021.444	662.514	1309.969	889.412	1307.516	1159.375	1266.872	1720.682	1804.476	1688.128	1517.214	1982.947	1254.673	978.216	1052.703	2014.312	922.038	1352.038	872.156	836.476	956.143	1642.059	908.212	961.308	1169.157	1104.000	882.405	886.000	805.727	1171.529	1155.135	941.667	947.969	2161.344	662.483
71	1613.864	1029.206	2021.854	2693.182	917.442	3684.719	1046.231	1368.280	1023.818	534.242	917.905	1226.718	820.160	628.173	2603.878	1893.086	1744.750	1676.265	3206.240	2400.756	1119.677	976.067	1072.242	2018.289	1455.324	1725.872	1073.429	1043.407	643.943	1281.531	852.382	1206.097	1057.938	1195.436	1627.227	1660.786	1523.897	1415.464	1889.526	1183.582	921.189	947.757	1808.562	929.346	1310.962	841.094	835.667	920.095	1527.235	868.827	928.731	1111.823	1084.031	842.216	903.476	802.364	1082.882	1148.108	911.733	884.188	1935.969	602.933
72	1522.841	1125.059	1889.341	2839.227	901.558	3566.719	995.333	1199.120	986.091	513.182	858.048	1150.436	738.800	593.712	2550.537	1870.171	1681.250	1667.088	3045.520	2269.911	1106.706	955.156	1008.364	1984.444	1367.730	1633.872	1013.357	1033.074	621.486	1216.406	823.647	1208.032	1060.375	1137.333	1475.045	1572.667	1465.667	1386.143	1798.421	1166.455	919.622	973.000	1673.938	874.538	1316.577	817.625	805.619	986.905	1551.382	910.212	921.731	1042.823	1067.469	831.487	922.524	764.068	1039.294	1113.135	872.200	833.031	1812.594	568.450
73	1476.909	1233.265	1703.756	2830.818	861.135	3405.125	940.282	1020.280	956.758	458.364	834.405	1106.564	683.640	586.423	2523.878	1857.086	1657.750	1630.500	2814.060	2124.200	1081.735	931.867	979.576	1895.578	1325.946	1613.282	998.536	999.333	620.257	1189.969	843.471	1196.548	1025.281	1122.821	1507.023	1470.238	1402.513	1305.607	1809.421	1148.327	907.108	937.811	1627.750	877.731	1287.231	813.281	823.095	949.714	1537.323	945.519	977.192	1007.039	1028.281	826.649	866.357	760.114	1042.647	1082.135	858.000	832.281	1768.438	560.667
74	1315.545	1156.588	1569.488	2788.886	840.288	3226.875	895.462	895.520	926.970	451.030	788.905	1058.718	631.760	576.904	2427.610	1806.771	1586.000	1651.441	2587.940	2016.556	1052.706	873.489	950.151	1774.356	1236.162	1583.538	1012.214	958.963	613.943	1132.875	777.706	1137.161	1006.500	1093.410	1419.136	1367.810	1296.462	1233.786	1727.105	1118.745	861.919	939.622	1633.750	860.192	1250.769	800.562	783.190	894.000	1481.206	889.635	962.269	961.941	985.312	797.649	838.643	749.659	1012.735	1034.784	815.367	790.688	1644.531	517.150
75	1224.045	1146.882	1502.756	2852.932	840.404	3147.750	830.231	818.080	940.121	446.697	767.833	1033.513	599.960	566.731	2383.878	1823.029	1603.906	1714.294	2446.480	2019.444	1052.441	864.867	945.455	1750.489	1250.324	1499.872	978.536	954.407	602.114	1103.625	822.971	1100.968	982.688	1069.744	1400.432	1475.119	1277.308	1233.679	1665.579	1115.436	891.027	912.405	1458.625	828.231	1252.692	766.938	777.714	881.190	1446.735	861.981	925.000	959.255	970.344	768.189	827.857	738.341	1025.529	1022.324	812.533	793.000	1526.188	525.583
76	1159.591	1100.412	1633.854	2992.409	861.481	3067.844	845.872	737.680	932.424	477.848	784.286	1073.051	595.080	598.808	2419.756	1820.657	1690.125	1672.941	2416.720	2253.600	1069.706	883.000	962.061	1725.578	1294.838	1567.667	988.036	995.482	604.143	1096.594	857.971	1176.097	986.562	1087.615	1426.023	1637.238	1311.974	1238.536	1790.632	1145.146	972.270	906.865	1344.812	860.192	1268.500	812.500	829.619	907.524	1495.382	853.077	933.385	958.039	1007.688	792.000	854.381	766.636	1714.647	1046.459	852.500	795.781	1535.594	546.717
77	1423.250	1287.382	1787.000	3039.273	1015.712	2964.031	1097.795	769.400	1108.818	533.273	1181.619	1291.846	692.600	717.423	2580.805	2052.086	1894.094	1867.706	2345.640	2535.156	1249.794	981.756	1085.849	2338.844	1523.568	1872.615	1077.679	1143.259	700.714	1259.812	1045.147	1362.806	1146.750	1214.205	1632.864	1879.595	1581.308	1468.464	2034.526	1493.927	1454.027	1144.270	1778.938	996.577	1388.231	884.562	982.000	1066.762	1658.441	1185.846	1094.654	1135.314	1118.344	922.487	1038.976	874.614	1977.647	1180.135	1032.267	932.844	2238.562	677.517
78	2082.159	1724.471	2230.585	3064.318	1153.808	2857.188	1468.513	702.480	1169.455	605.849	2252.833	1543.462	881.080	834.673	2764.488	2323.743	2140.062	1935.471	2287.540	2617.022	1503.765	1102.667	1235.121	3322.378	2661.054	2179.769	1164.643	1215.481	751.857	1455.812	1175.677	1503.645	1398.438	1346.282	1802.318	2018.905	1935.077	1672.821	2279.316	1757.782	1773.000	1488.811	2100.438	1102.731	1454.115	1021.469	1214.238	1193.714	1852.618	1327.115	1284.962	1376.235	1278.625	1022.513	1176.000	995.523	1932.588	1406.649	1216.900	1180.250	2971.031	806.517
79	2035.841	1679.235	2254.000	2874.136	1156.673	2617.750	1665.282	669.440	1168.455	580.818	2781.262	1571.590	1011.280	830.423	2646.805	2164.314	2078.438	1920.059	2180.360	2459.400	1469.500	1092.067	1305.212	3352.000	3215.757	2270.410	1187.214	1199.259	749.829	1388.219	1079.941	1481.742	1342.281	1269.795	1831.364	1940.714	1889.179	1610.893	2058.000	1645.764	1572.027	1436.973	2055.562	1130.577	1418.154	954.531	1193.762	1120.714	1671.265	1290.654	1247.423	1386.000	1242.188	987.757	1173.738	995.409	1726.882	1369.568	1179.900	1139.906	2946.000	779.150
80	2191.159	1704.147	2206.658	2700.273	1137.231	2513.281	1579.949	631.560	1155.182	560.455	2986.333	1596.333	1445.400	841.288	2680.561	2228.000	2110.938	1900.971	1937.360	2244.400	1409.323	1069.778	1228.515	3310.422	3188.459	2145.923	1223.071	1211.667	826.800	1302.062	1084.618	1385.194	1319.000	1195.846	1753.409	1746.690	1705.718	1489.893	1901.684	1538.073	1455.622	1367.730	2025.625	1116.038	1391.808	971.062	1121.667	1084.952	1699.412	1254.308	1219.538	1440.177	1220.438	992.216	1179.714	965.523	1666.735	1351.378	1221.300	1141.500	2873.969	759.367
81	2346.568	1767.353	2103.366	2594.636	1168.442	2297.875	1618.000	625.520	1203.576	584.273	3270.714	1631.179	2098.920	826.500	2632.707	2158.314	2126.344	1950.912	1746.000	1956.467	1318.912	1071.356	1244.212	3068.511	3135.000	2251.641	1236.750	1204.926	857.943	1273.531	1090.677	1492.355	1301.312	1144.385	1700.045	1679.595	1664.769	1365.714	1704.316	1461.291	1362.027	1415.297	1977.250	1158.346	1392.000	978.219	1076.000	1073.619	1669.353	1445.154	1236.308	1482.745	1221.344	928.378	1246.857	1009.273	1482.412	1298.649	1269.433	1042.156	2974.750	779.733
82	2426.773	1803.353	2171.366	2551.500	1125.058	2169.906	1512.410	609.800	1115.273	647.091	3267.881	1614.179	2286.920	824.019	2598.634	2141.514	2194.844	1873.147	1620.180	1930.067	1288.118	1043.956	1219.849	3138.022	3121.378	2145.205	1204.464	1194.333	1067.000	1277.750	1022.735	1432.129	1270.969	1162.051	1651.750	1610.595	1633.385	1373.714	1687.684	1378.091	1282.135	1415.757	1825.125	1108.385	1394.000	981.062	1033.000	1058.810	1656.000	1450.192	1246.192	1506.373	1266.562	895.162	1232.500	1002.000	1432.559	1241.919	1234.833	1011.594	2834.000	779.600
